OrderID,OrderDate,ShipDate,OrderStatus,CustomerID,Segment,Region,Country,City,Channel,Category,Subcategory,ProductName,Quantity,UnitPrice,UnitCost,Discount,SalesAmount,CostAmount,Profit
ORD107718,2023-01-26,2023-01-27,Completed,CUST12607,Consumer,West,Germany,Hamburg,Online,Electronics,Smartphone,Phone B,4,530.81,351.47,0.0,2123.24,1405.88,717.36
ORD107719,2025-07-07,2025-07-15,Completed,CUST11787,Consumer,East,China,Beijing,Online,Electronics,Laptop,Laptop B,2,966.17,674.89,0.05,1835.72,1349.78,485.94
ORD107720,2023-10-26,2023-10-29,Completed,CUST10053,Home Office,Central,Brazil,São Paulo,Retail,Furniture,Chair,Ergonomic Chair,1,199.25,117.89,0.0,199.25,117.89,81.36
ORD107721,2023-03-18,2023-03-19,Completed,CUST11163,Corporate,Central,Brazil,Rio de Janeiro,Online,Electronics,Laptop,LAPTOP A,3,1212.69,850.86,0.0,3638.07,2552.58,1085.49
ORD107722,2025-07-12,2025-07-16,Completed,CUST11930,Consumer,East,China,Shenzhen,Online,Furniture,Chair,Ergonomic Chair,4,278.68,159.75,0.0,1114.72,639.0,475.72
ORD107723,2023-05-17,2023-05-26,Completed,CUST10626,Consumer,East,China,Beijing,Partner,Electronics,Audio,Headphones A,3,188.31,130.48,0.0,564.93,391.44,173.49
ORD107724,2023-01-20,2023-01-21,Completed,CUST11410,Corporate,North,Canada,Montreal,Online,Electronics,Audio,Headphones A,1,165.16,105.35,0.1,148.64,105.35,43.29
ORD107725,2024-03-15,2024-03-23,Completed,CUST10500,Consumer,North,USA,Los Angeles,Partner,Electronics,Smartphone,Phone B,2,497.9,322.95,0.0,995.8,645.9,349.9
ORD107726,2023-07-30,2023-07-31,Completed,CUST10097,Consumer,West,UK,London,Online,Furniture,Storage,Bookshelf,1,161.83,82.28,0.0,161.83,82.28,79.55
ORD107727,2025-01-21,2025-01-26,Completed,CUST10620,Consumer,East,Japan,Nagoya,Online,Electronics,Audio,Headphones A,1,205.38,130.17,0.0,205.38,130.17,75.21
ORD107728,2024-07-04,2024-07-11,Completed,CUST11730,Home Office,West,Germany,Berlin,Partner,Office Supplies,Printer,Laser Printer,2,249.54,117.32,0.05,474.13,234.64,239.49
ORD107729,2024-03-10,2024-03-19,Completed,CUST12199,Consumer,North,Canada,Montreal,Online,Electronics,Smartphone,Phone B,1,462.05,308.51,0.0,462.05,308.51,153.54
ORD107730,2025-02-18,2025-02-25,Completed,CUST12085,Consumer,Central,Mexico,Mexico City,Online,Furniture,Desk,Standing Desk,2,363.94,174.52,0.0,727.88,349.04,378.84
ORD107731,2023-07-26,2023-08-03,Cancelled,CUST12721,Home Office,North,Canada,Vancouver,Online,Accessories,Charger,Fast Charger,2,29.42,17.74,0.1,0.0,35.48,0.0
ORD107732,2024-03-14,2024-03-15,Completed,CUST11290,Consumer,Central,Mexico,Monterrey,Online,Office Supplies,Writing,Pen Pack,4,8.96,3.94,0.1,32.26,15.76,16.5
ORD107733,2025-02-17,2025-02-23,Completed,CUST12951,Corporate,North,USA,Chicago,Retail,Office Supplies,Writing,Pen Pack,1,9.61,4.27,0.05,9.13,4.27,4.86
ORD107734,2024-10-27,2024-10-31,Completed,CUST10968,Home Office,South,India,,Online,Electronics,Smartphone,Phone A,1,723.64,505.0,0.0,723.64,505.0,218.64
ORD107735,2023-02-11,2023-02-20,Completed,CUST11483,Consumer,Central,Mexico,Guadalajara,Online,Furniture,Desk,Standing Desk,1,375.28,195.45,0.0,375.28,195.45,179.83
ORD107736,2024-02-15,2024-02-20,Completed,CUST11281,Consumer,East,China,Shanghai,Retail,Office Supplies,Writing,Pen Pack,1,9.18,3.94,0.0,9.18,3.94,5.24
ORD107737,2024-06-06,2024-06-08,Completed,CUST12225,Consumer,West,UK,Birmingham,Retail,Furniture,Chair,Ergonomic Chair,1,250.8,150.03,0.05,238.26,150.03,88.23
ORD107738,2025-03-16,2025-03-24,Completed,CUST11800,Consumer,Central,Brazil,Rio de Janeiro,Partner,Electronics,Smartphone,Phone A,4,605.94,390.4,0.05,2302.57,1561.6,740.97
ORD107739,2024-09-01,2024-09-05,Completed,CUST11942,Consumer,South,India,Delhi,Online,Electronics,Smartphone,Phone B,1,482.27,329.58,0.0,482.27,329.58,152.69
ORD107740,2024-03-02,2024-03-11,Completed,CUST10739,Consumer,North,Canada,Toronto,Online,Electronics,Laptop,Laptop B,1,903.32,592.37,0.0,903.32,592.37,310.95
ORD107741,2023-10-02,2023-10-06,Completed,CUST11803,Consumer,East,Japan,Osaka,Retail,Electronics,Laptop,Laptop B,1,890.85,582.0,0.0,890.85,582.0,308.85
ORD107742,2024-03-23,2024-04-01,Completed,CUST11836,Consumer,South,Australia,Melbourne,Online,Electronics,Smartphone,Phone B,1,511.6,318.01,0.1,460.44,318.01,142.43
ORD107743,2025-06-20,2025-06-27,Completed,CUST10099,Consumer,West,UK,London,Partner,Furniture,Storage,Bookshelf,1,149.93,87.11,0.0,149.93,87.11,62.82
ORD107744,2025-07-30,2025-08-02,Completed,CUST10270,Home Office,North,USA,Chicago,Retail,Electronics,Smartphone,Phone B,3,512.6,346.51,0.0,1537.8,1039.53,498.27
ORD107745,2025-06-02,2025-06-09,Completed,CUST10304,Home Office,East,China,Beijing,Retail,Electronics,Laptop,Laptop A,4,1215.01,773.79,0.0,4860.04,3095.16,1764.88
ORD107746,2025-01-11,2025-01-15,Completed,CUST12727,Consumer,East,China,Shenzhen,Retail,Electronics,Laptop,Laptop B,3,897.33,583.52,0.05,2557.39,1750.56,806.83
ORD107747,2024-01-04,2024-01-12,Completed,CUST10058,Consumer,West,UK,London,Online,Office Supplies,Writing,Pen Pack,2,9.11,4.23,0.0,18.22,8.46,9.76
ORD107748,2025-07-26,2025-08-01,Completed,CUST10679,Consumer,East,Japan,Nagoya,Online,Office Supplies,Paper,Copy Paper (500),3,28.16,12.15,0.1,76.03,36.45,39.58
ORD107749,2023-08-08,2023-08-16,Completed,CUST11245,Consumer,Central,Mexico,Monterrey,Retail,Electronics,Smartphone,Phone A,1,675.75,402.64,0.0,675.75,402.64,273.11
ORD107750,2024-07-30,2024-08-08,Completed,CUST11704,Consumer,North,Canada,Montreal,Retail,Furniture,Storage,Bookshelf,3,150.17,83.08,0.0,450.51,249.24,201.27
ORD107751,2025-05-16,2025-05-20,Completed,CUST10978,Home Office,East,China,Beijing,Retail,Accessories,Phone Case,Case A,1,15.95,9.21,0.0,15.95,9.21,6.74
ORD107752,2023-08-20,2023-08-27,Completed,CUST12936,Consumer,Central,Brazil,Brasília,Online,Electronics,Audio,Headphones A,3,193.1,131.07,0.15,492.4,393.21,99.19
ORD107753,2023-11-24,2023-12-02,Completed,CUST11186,Corporate,Central,Brazil,São Paulo,Online,Furniture,Desk,Standing Desk,1,376.46,204.17,0.0,376.46,204.17,172.29
ORD107754,2024-03-18,2024-03-20,Completed,CUST10329,Corporate,North,Canada,Montreal,Online,Furniture,Storage,Bookshelf,4,139.11,71.49,0.0,556.44,285.96,270.48
ORD107755,2023-02-21,2023-02-25,Completed,CUST10696,Corporate,West,Germany,Munich,Online,Electronics,Audio,Headphones A,2,193.98,127.28,0.0,387.96,254.56,133.4
ORD107756,2025-06-04,2025-06-12,Completed,CUST12753,Consumer,West,Germany,Hamburg,Online,Furniture,Storage,Bookshelf,1,133.02,68.6,0.0,133.02,68.6,64.42
ORD107757,2025-07-31,2025-08-02,Completed,CUST10689,Consumer,Central,Mexico,Monterrey,Online,Office Supplies,Paper,Copy Paper (500),2,28.28,13.02,0.0,56.56,26.04,30.52
ORD107758,2024-01-11,2024-01-17,Completed,CUST10472,Consumer,East,Japan,Tokyo,Partner,Office Supplies,Printer,Laser Printer,1,253.61,102.11,0.0,253.61,102.11,151.5
ORD107759,2023-09-20,2023-09-22,Completed,CUST10423,Corporate,East,China,Shenzhen,Online,Furniture,Storage,Bookshelf,1,161.52,88.94,0.0,161.52,88.94,72.58
ORD107760,2023-09-24,2023-09-28,Completed,CUST11186,Corporate,West,Germany,Berlin,Partner,Office Supplies,Writing,Pen Pack,1,10.58,4.86,0.0,10.58,4.86,5.72
ORD107761,2023-12-25,2023-12-29,Completed,CUST10167,Corporate,Central,Brazil,Brasília,Partner,Electronics,Smartphone,Phone B,1,426.0,260.28,0.0,426.0,260.28,165.72
ORD107762,2023-11-13,2023-11-17,Completed,CUST12003,Consumer,South,Australia,Sydney,Online,Electronics,Laptop,Laptop A,1,1109.42,766.9,0.05,1053.95,766.9,287.05
ORD107763,2023-11-20,2023-11-22,Completed,CUST10519,Corporate,West,Germany,Munich,Retail,Electronics,Smartphone,Phone A,1,681.63,408.81,0.0,681.63,408.81,272.82
ORD107764,2025-07-09,2025-07-11,Cancelled,CUST12628,Home Office,West,Germany,Berlin,Partner,Electronics,Laptop,Laptop B,1,908.94,599.86,0.0,0.0,599.86,0.0
ORD107765,2025-06-26,2025-06-28,Completed,CUST11601,Corporate,Central,Brazil,Rio de Janeiro,Online,Electronics,Audio,Headphones A,1,204.8,122.56,0.0,204.8,122.56,82.24
ORD107766,2024-10-27,2024-11-03,Completed,CUST11289,Consumer,East,China,Shanghai,Online,Office Supplies,Printer,Laser Printer,1,236.85,100.84,0.0,236.85,100.84,136.01
ORD107767,2025-05-19,2025-05-20,Completed,CUST11848,Consumer,East,China,Beijing,Retail,Electronics,Smartphone,Phone A,1,557.65,368.41,0.0,557.65,368.41,189.24
ORD107768,2025-05-27,2025-05-31,Returned,CUST11456,Consumer,South,Australia,Melbourne,Online,Furniture,Storage,Bookshelf,5,161.33,90.86,0.0,-806.65,454.3,-352.35
ORD107769,2024-10-13,2024-10-20,Completed,CUST12727,Consumer,Central,Brazil,Brasília,Online,Electronics,Smartphone,Phone B,5,519.07,339.93,0.05,2465.58,1699.65,765.93
ORD107770,2025-07-27,2025-08-02,Completed,CUST12168,Consumer,South,India,Delhi,Online,Electronics,Smartphone,Phone A,4,738.88,498.04,0.0,2955.52,1992.16,963.36
ORD107771,2024-07-16,2024-07-19,Completed,CUST11882,Consumer,South,Australia,Brisbane,Retail,Electronics,Smartphone,Phone B,1,490.43,298.66,0.0,490.43,298.66,191.77
ORD107772,2024-09-20,2024-09-28,Completed,CUST11346,Consumer,West,UK,Birmingham,Retail,Accessories,Charger,Fast Charger,3,29.81,16.52,0.0,89.43,49.56,39.87
ORD107773,2024-02-25,2024-02-26,Completed,CUST10174,Consumer,East,China,Shenzhen,Retail,Electronics,Audio,Headphones A,2,167.17,112.14,0.0,334.34,224.28,110.06
ORD107774,2023-02-15,2023-02-19,Completed,CUST11988,Home Office,North,USA,Los Angeles,Partner,Office Supplies,Writing,Pen Pack,1,8.23,3.38,0.0,8.23,3.38,4.85
ORD107775,2025-03-31,2025-04-06,Cancelled,CUST12131,Consumer,South,Australia,Melbourne,Retail,Office Supplies,Writing,Pen Pack,4,9.86,4.17,0.0,0.0,16.68,0.0
ORD107776,2024-08-22,2024-08-28,Completed,CUST12903,Consumer,North,USA,New York,Online,Electronics,Smartphone,Phone B,10,500.23,323.15,0.05,4752.19,3231.5,1520.69
ORD107777,2024-12-20,2024-12-24,Completed,CUST12245,Consumer,North,Canada,Toronto,Online,Electronics,Smartphone,Phone B,3,573.62,378.41,0.0,1720.86,1135.23,585.63
ORD107778,2025-06-07,2025-06-12,Completed,CUST12919,Corporate,North,USA,Chicago,Online,Electronics,Laptop,Laptop A,1,1105.51,728.83,0.0,1105.51,728.83,376.68
ORD107779,2023-09-26,2023-09-28,Completed,CUST11593,Consumer,East,China,Beijing,Online,Furniture,Desk,Standing Desk,2,480.46,246.62,0.05,912.87,493.24,419.63
ORD107780,2024-08-23,2024-08-25,Completed,CUST10745,Home Office,South,India,Delhi,Online,Office Supplies,Printer,Laser Printer,1,302.69,136.36,0.0,302.69,136.36,166.33
ORD107781,2024-01-16,2024-01-25,Completed,CUST10686,Consumer,North,Canada,Montreal,Online,Electronics,Laptop,Laptop A,1,1137.14,699.55,0.0,1137.14,699.55,437.59
ORD107782,2023-04-28,2023-05-04,Completed,CUST10169,Corporate,West,Germany,Hamburg,Retail,Electronics,Smartphone,Phone A,3,673.59,445.76,0.0,2020.77,1337.28,683.49
ORD107783,2024-07-19,2024-07-25,Completed,CUST11137,Corporate,South,Australia,Melbourne,Online,Furniture,Chair,Ergonomic Chair,1,273.94,151.82,0.1,246.55,151.82,94.73
ORD107784,2023-04-26,2023-04-30,Completed,CUST10603,Consumer,North,Canada,Montreal,Retail,Electronics,Laptop,Laptop A,1,1145.02,776.67,0.0,1145.02,776.67,368.35
ORD107785,2024-09-21,2024-09-25,Completed,CUST11515,Consumer,Central,Mexico,Mexico City,Online,Electronics,Smartphone,Phone A,1,684.15,439.48,0.05,649.94,439.48,210.46
ORD107786,2023-09-17,2023-09-25,Completed,CUST10635,Corporate,North,Canada,Vancouver,Partner,Accessories,Charger,Fast Charger,2,27.3,16.0,0.0,54.6,32.0,22.6
ORD107787,2023-03-16,2023-03-17,Completed,CUST10938,Consumer,South,Australia,Sydney,Online,Electronics,Laptop,Laptop B,5,848.2,598.97,0.0,4241.0,2994.85,1246.15
ORD107788,2024-04-24,2024-04-29,Completed,CUST12401,Consumer,East,Japan,Nagoya,Retail,Accessories,Charger,Fast Charger,2,29.27,15.94,0.0,58.54,31.88,26.66
ORD107789,2023-11-01,2023-11-07,Completed,CUST10407,Consumer,Central,Brazil,São Paulo,Online,Electronics,Smartphone,Phone A,1,683.7,485.55,0.0,683.7,485.55,198.15
ORD107790,2023-01-07,2023-01-12,Completed,CUST10981,Consumer,North,USA,New York,Online,Electronics,Smartphone,Phone A,2,582.17,374.25,0.0,1164.34,748.5,415.84
ORD107791,2024-01-01,2024-01-06,Completed,CUST12112,Corporate,Central,Brazil,Rio de Janeiro,Online,Accessories,Phone Case,Case A,2,21.19,11.84,0.0,42.38,23.68,18.7
ORD107792,2024-09-25,2024-09-27,Completed,CUST10418,Corporate,Central,Brazil,Brasília,Online,Electronics,Smartphone,Phone B,3,562.85,354.6,0.0,1688.55,1063.8,624.75
ORD107793,2024-06-06,2024-06-13,Completed,CUST11578,Consumer,West,Germany,Munich,Partner,Office Supplies,Paper,Copy Paper (500),2,30.19,14.14,0.0,60.38,28.28,32.1
ORD107794,2023-12-14,2023-12-15,Completed,CUST11447,Consumer,North,Canada,Toronto,Online,Furniture,Storage,Bookshelf,1,150.5,86.0,0.0,150.5,86.0,64.5
ORD107795,2024-03-13,2024-03-18,Completed,CUST10166,Consumer,South,Australia,Brisbane,Online,Electronics,Smartphone,Phone B,1,461.64,330.84,0.05,438.56,330.84,107.72
ORD107796,2023-08-03,2023-08-09,Completed,CUST10774,Consumer,South,Australia,Brisbane,Online,Office Supplies,Printer,Laser Printer,4,239.8,108.8,0.0,959.2,435.2,524.0
ORD107797,2024-03-04,2024-03-05,Completed,CUST11069,Consumer,East,Japan,Nagoya,Online,Electronics,Smartphone,Phone B,1,542.48,357.57,0.1,488.23,357.57,130.66
ORD107798,2025-03-01,2025-03-08,Completed,CUST10492,Corporate,North,USA,Chicago,Retail,Office Supplies,Printer,LASER PRINTER,3,260.91,122.63,0.0,782.73,367.89,414.84
ORD107799,2024-05-12,2024-05-13,Completed,CUST11771,Consumer,West,Germany,Berlin,Online,Office Supplies,Printer,Laser Printer,1,258.07,104.55,0.05,245.17,104.55,140.62
ORD107800,2024-06-23,2024-06-27,Cancelled,CUST12994,Consumer,West,Germany,Munich,Online,Office Supplies,Paper,Copy Paper (500),3,30.15,13.48,0.0,0.0,40.44,0.0
ORD107801,2025-01-16,2025-01-22,Completed,CUST10878,Consumer,Central,Mexico,Mexico City,Retail,Office Supplies,Paper,Copy Paper (500),1,31.46,14.29,0.0,31.46,14.29,17.17
ORD107802,2024-01-02,2024-01-05,Completed,CUST12570,Consumer,North,Canada,Toronto,Online,Furniture,Storage,Bookshelf,1,159.88,81.26,0.0,159.88,81.26,78.62
ORD107803,2023-11-09,2023-11-15,Completed,CUST10972,Corporate,East,China,Shenzhen,Partner,Accessories,Phone Case,Case A,1,20.05,11.95,0.0,20.05,11.95,8.1
ORD107804,2024-06-21,2024-06-24,Completed,CUST12723,Consumer,Central,Mexico,Guadalajara,Retail,Furniture,Chair,Ergonomic Chair,2,242.06,128.85,0.0,484.12,257.7,226.42
ORD107805,2025-07-09,2025-07-18,Completed,CUST12285,Consumer,North,Canada,Montreal,Online,Accessories,Phone Case,Case A,1,21.56,12.86,0.0,21.56,12.86,8.7
ORD107806,2023-02-23,2023-02-24,Completed,CUST10974,Consumer,East,Japan,Tokyo,Online,Office Supplies,Printer,LASER PRINTER,2,239.34,116.59,0.0,478.68,233.18,245.5
ORD107807,2024-06-24,2024-06-28,Completed,CUST12918,Consumer,West,UK,London,Retail,Electronics,Laptop,Laptop B,1,836.52,600.0,0.0,836.52,600.0,236.52
ORD107808,2024-04-11,2024-04-13,Completed,CUST12845,Consumer,South,Australia,Melbourne,Online,Electronics,Laptop,Laptop A,2,1144.92,739.84,0.0,2289.84,1479.68,810.16
ORD107809,2025-05-14,2025-05-18,Completed,CUST10409,Consumer,South,Australia,Melbourne,Online,Electronics,Smartphone,Phone A,2,632.39,421.32,0.0,1264.78,842.64,422.14
ORD107810,2023-06-13,2023-06-18,Returned,CUST12664,Consumer,North,USA,New York,Retail,Office Supplies,Printer,Laser Printer,3,260.62,123.65,0.05,-742.77,370.95,-371.82
ORD107811,2025-02-20,2025-02-24,Completed,CUST12081,Consumer,East,China,Shenzhen,Partner,Electronics,Laptop,Laptop A,1,1197.7,793.69,0.0,1197.7,793.69,404.01
ORD107812,2023-11-30,2023-12-08,Completed,CUST12335,Home Office,East,China,Shanghai,Retail,Accessories,Phone Case,Case A,4,20.72,11.48,0.1,74.59,45.92,28.67
ORD107813,2024-06-30,2024-07-08,Completed,CUST11158,Consumer,West,Germany,Hamburg,Online,Office Supplies,Writing,Pen Pack,1,7.24,3.26,0.1,6.52,3.26,3.26
ORD107814,2025-03-08,2025-03-10,Returned,CUST12503,Corporate,North,USA,New York,Online,Electronics,Audio,Headphones A,1,202.36,127.61,0.0,-202.36,127.61,-74.75
ORD107815,2023-12-14,2023-12-22,Completed,CUST12794,Home Office,South,Australia,Sydney,Online,Accessories,Charger,Fast Charger,2,28.4,17.73,0.0,56.8,35.46,21.34
ORD107816,2023-09-30,2023-10-09,Completed,CUST10821,Consumer,South,India,Delhi,Online,Furniture,Chair,Ergonomic Chair,2,242.12,129.01,0.05,460.03,258.02,202.01
ORD107817,2024-12-20,2024-12-26,Completed,CUST10887,Home Office,North,Canada,Vancouver,Online,Electronics,Audio,Headphones A,2,182.43,118.96,0.0,364.86,237.92,126.94
ORD107818,2025-01-19,2025-01-23,Completed,CUST10605,Corporate,North,Canada,Montreal,Online,Electronics,Smartphone,Phone A,3,701.44,462.68,0.05,1999.1,1388.04,611.06
ORD107819,2024-02-18,2024-02-19,Completed,CUST12412,Consumer,South,India,Mumbai,Online,Office Supplies,Paper,Copy Paper (500),2,27.23,11.72,0.0,54.46,23.44,31.02
ORD107820,2024-05-14,2024-05-16,Completed,CUST11316,Consumer,West,UK,Birmingham,Partner,Electronics,Smartphone,Phone A,4,783.98,480.91,0.0,3135.92,1923.64,1212.28
ORD107821,2023-04-03,2023-04-12,Completed,CUST10207,Corporate,South,Australia,Melbourne,Online,Electronics,Laptop,Laptop B,2,944.1,576.13,0.0,1888.2,1152.26,735.94
ORD107822,2024-11-15,2024-11-18,Completed,CUST10519,Consumer,North,Canada,Toronto,Online,Electronics,Laptop,Laptop A,1,1293.14,910.47,0.0,1293.14,910.47,382.67
ORD107823,2023-03-20,2023-03-21,Completed,CUST12613,Consumer,South,India,Delhi,Retail,Office Supplies,Printer,Laser Printer,4,214.33,99.49,0.0,857.32,397.96,459.36
ORD107824,2024-09-13,2024-09-19,Completed,CUST10009,Consumer,North,Canada,Toronto,Partner,Furniture,Storage,Bookshelf,4,159.56,87.71,0.0,638.24,350.84,287.4
ORD107825,2023-08-05,2023-08-11,Completed,CUST10932,Home Office,North,Canada,Montreal,Online,Accessories,Phone Case,Case A,1,20.2,12.68,0.0,20.2,12.68,7.52
ORD107826,2023-12-24,2023-12-25,Completed,CUST11663,Corporate,North,Canada,Toronto,Partner,Accessories,Phone Case,Case A,1,18.38,11.71,0.0,18.38,11.71,6.67
ORD107827,2024-09-09,2024-09-13,Completed,CUST10131,Corporate,Central,Mexico,Monterrey,Online,Furniture,Desk,Standing Desk,2,393.05,215.86,0.0,786.1,431.72,354.38
ORD107828,2024-05-21,2024-05-24,Completed,CUST12266,Consumer,Central,Brazil,Rio de Janeiro,Online,Office Supplies,Printer,Laser Printer,1,229.42,105.28,0.0,229.42,105.28,124.14
ORD107829,2024-07-12,2024-07-16,Completed,CUST11518,Consumer,East,Japan,Tokyo,Retail,Furniture,Desk,Standing Desk,1,389.18,206.73,0.05,369.72,206.73,162.99
ORD107830,2023-06-30,2023-07-02,Completed,CUST12608,Home Office,South,Australia,Melbourne,Retail,Furniture,Storage,Bookshelf,10,155.73,92.95,0.05,1479.44,929.5,549.94
ORD107831,2024-07-29,2024-08-04,Completed,CUST10398,Corporate,North,Canada,Montreal,Online,Office Supplies,Paper,Copy Paper (500),1,27.45,12.38,0.05,26.08,12.38,13.7
ORD107832,2023-09-03,2023-09-08,Completed,CUST12317,Consumer,West,Germany,Berlin,Retail,Furniture,Desk,Standing Desk,1,400.15,232.74,0.0,400.15,232.74,167.41
ORD107833,2023-09-01,2023-09-08,Completed,CUST10930,Consumer,North,Canada,Vancouver,Retail,Office Supplies,Paper,Copy Paper (500),2,34.91,16.68,0.0,69.82,33.36,36.46
ORD107834,2024-05-20,2024-05-27,Completed,CUST12063,Consumer,West,UK,Birmingham,Online,Electronics,Smartphone,Phone B,1,459.93,301.38,0.1,413.94,301.38,112.56
ORD107835,2024-02-26,2024-03-04,Completed,CUST10526,Corporate,South,Australia,Sydney,Online,Electronics,Laptop,LAPTOP B,4,922.89,633.97,0.0,3691.56,2535.88,1155.68
ORD107836,2023-11-16,2023-11-23,Completed,CUST10322,Consumer,East,China,Beijing,Online,Office Supplies,Printer,Laser Printer,1,228.41,96.11,0.0,228.41,96.11,132.3
ORD107837,2023-03-28,2023-04-02,Completed,CUST11988,Home Office,West,Germany,Berlin,Retail,Furniture,Chair,Ergonomic Chair,2,219.41,118.28,0.0,438.82,236.56,202.26
ORD107838,2023-08-05,2023-08-08,Completed,CUST12474,Consumer,North,USA,Los Angeles,Online,Electronics,Laptop,Laptop A,1,1275.67,864.97,0.1,1148.1,864.97,283.13
ORD107839,2024-05-04,2024-05-10,Completed,CUST10427,Consumer,North,USA,New York,Retail,Electronics,Laptop,Laptop A,2,1159.97,740.25,0.0,2319.94,1480.5,839.44
ORD107840,2024-06-02,2024-06-10,Completed,CUST10281,Consumer,East,China,Shenzhen,Retail,Furniture,Chair,Ergonomic Chair,2,280.86,163.79,0.0,561.72,327.58,234.14
ORD107841,2023-10-05,2023-10-07,Completed,CUST11608,Consumer,Central,Mexico,Monterrey,Retail,Electronics,Smartphone,Phone A,5,730.75,484.81,0.05,3471.06,2424.05,1047.01
ORD107842,2025-04-28,2025-04-29,Completed,CUST11624,Consumer,South,India,Delhi,Retail,Electronics,Smartphone,Phone A,1,655.06,471.86,0.0,655.06,471.86,183.2
ORD107843,2024-12-22,2024-12-29,Completed,CUST12471,Consumer,North,Canada,Toronto,Online,Electronics,Audio,Headphones A,4,185.04,119.71,0.05,703.15,478.84,224.31
ORD107844,2023-06-18,2023-06-23,Returned,CUST10971,Consumer,Central,Mexico,Monterrey,Retail,Electronics,Smartphone,Phone A,2,739.3,480.55,0.0,-1478.6,961.1,-517.5
ORD107845,2023-11-26,2023-11-27,Completed,CUST12646,Consumer,Central,Brazil,Brasília,Retail,Office Supplies,Paper,Copy Paper (500),5,26.56,12.13,0.0,132.8,60.65,72.15
ORD107846,2024-10-11,2024-10-14,Completed,CUST11766,Consumer,Central,Mexico,Mexico City,Online,Furniture,Storage,Bookshelf,1,136.12,77.92,0.0,136.12,77.92,58.2
ORD107847,2024-03-16,2024-03-21,Returned,CUST12015,Consumer,North,USA,Chicago,Online,Electronics,Smartphone,Phone B,2,430.37,261.75,0.0,-860.74,523.5,-337.24
ORD107848,2024-01-26,2024-02-03,Completed,CUST11645,Consumer,Central,Brazil,São Paulo,Online,Furniture,Chair,Ergonomic Chair,1,261.42,143.92,0.0,261.42,143.92,117.5
ORD107849,2024-05-10,2024-05-12,Completed,CUST10030,Home Office,East,China,Shenzhen,Online,Office Supplies,Paper,Copy Paper (500),1,27.12,12.33,0.0,27.12,12.33,14.79
ORD107850,2024-01-16,2024-01-20,Completed,CUST12466,Corporate,West,UK,Manchester,Online,Office Supplies,Paper,Copy Paper (500),2,29.83,13.24,0.0,59.66,26.48,33.18
ORD107851,2023-11-02,2023-11-09,Completed,CUST10752,Consumer,East,China,Shanghai,Online,Electronics,Audio,Headphones A,3,178.27,117.12,0.0,534.81,351.36,183.45
ORD107852,2025-01-11,2025-01-18,Returned,CUST10689,Corporate,South,India,Delhi,Online,Office Supplies,Paper,Copy Paper (500),2,25.2,10.96,0.0,-50.4,21.92,-28.48
ORD107853,2025-03-30,2025-04-06,Completed,CUST10968,Consumer,North,USA,Los Angeles,Online,Accessories,Phone Case,Case A,1,20.09,11.07,0.05,19.09,11.07,8.02
ORD107854,2024-11-03,2024-11-06,Completed,CUST10861,Consumer,North,USA,Chicago,Retail,Accessories,Phone Case,CASE A,1,18.76,11.11,0.0,18.76,11.11,7.65
ORD107855,2024-05-27,2024-06-03,Completed,CUST11357,Consumer,East,Japan,Nagoya,Retail,Electronics,Laptop,Laptop B,1,850.22,503.29,0.0,850.22,503.29,346.93
ORD107856,2025-01-17,2025-01-19,Completed,CUST12967,Home Office,South,India,Mumbai,Online,Electronics,Smartphone,Phone A,10,671.8,437.37,0.0,6718.0,4373.7,2344.3
ORD107857,2023-07-07,2023-07-12,Completed,CUST11915,Consumer,North,Canada,Montreal,Online,Electronics,Laptop,Laptop A,1,1152.68,702.92,0.1,1037.41,702.92,334.49
ORD107858,2025-07-18,2025-07-20,Completed,CUST12069,Corporate,West,UK,Manchester,Online,Accessories,Charger,Fast Charger,1,33.72,21.15,0.0,33.72,21.15,12.57
ORD107859,2024-05-30,2024-06-07,Completed,CUST10094,Consumer,East,China,Shanghai,Online,Accessories,Phone Case,Case A,1,19.4,11.3,0.0,19.4,11.3,8.1
ORD107860,2025-07-01,2025-07-05,Completed,CUST11534 ,Consumer,North,Canada,Toronto,Retail,Electronics,Laptop,Laptop B,1,909.0,628.72,0.15,772.65,628.72,143.93
ORD107861,2024-10-05,2024-10-06,Completed,CUST10347,Corporate,West,UK,London,Online,Electronics,Smartphone,Phone B,1,468.92,297.44,0.1,422.03,297.44,124.59
ORD107862,2024-03-02,2024-03-11,Completed,CUST11519,Consumer,Central,Brazil,São Paulo,Retail,Accessories,Phone Case,Case A,2,20.2,12.54,0.0,40.4,25.08,15.32
ORD107863,2024-05-16,2024-05-24,Cancelled,CUST11956,Consumer,West,UK,London,Online,Electronics,Smartphone,PHONE B,3,453.0,297.89,0.0,0.0,893.67,0.0
ORD107864,2024-12-30,2025-01-08,Completed,CUST12019,Consumer,Central,Mexico,Guadalajara,Partner,Electronics,Smartphone,Phone B,4,519.71,352.44,0.0,2078.84,1409.76,669.08
ORD107865,2023-09-17,2023-09-23,Completed,CUST11698,Corporate,South,Australia,Brisbane,Online,Office Supplies,Printer,Laser Printer,4,259.44,117.06,0.0,1037.76,468.24,569.52
ORD107866,2024-05-27,2024-06-05,Completed,CUST11260,Corporate,North,USA,Chicago,Online,Electronics,Smartphone,Phone A,5,755.9,523.24,0.0,3779.5,2616.2,1163.3
